COURSE_CODE,COURSE_TITLE,MODULES_TITLE,MODULE_CODE,url video,Quiz_code,Code_Question ,Quiz,option 1,answer,option 2,answer,option 4,answer,option5,answer,option6,answer,option7,answer,option8,answer,,,,,,
,,,,,,FMPS_C025_QV04_Q_10,"أجب بصحيح او خطأ على العبارة التالية:هناك العديد من المقاييس المستخدمة بشكل شائع في قياس حدة البصر وأشهرها مقياس"" Snellen"" ‘سنيلين‘ ( C )، لأنه يتكيف مع فهم غالبية الأشخاص.",خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV04_Q_11,":اثناء الاختبار يبدأ المربي في أخذ قياس العين ، بدءا من العين اليمنى، ثم اليسرى و إذا كان الطفل يرتدي نظارة، فيجب أخذ قياسين بنظارته وبدونها و ليس من الضروري ذكرها داخل ملفه . أجب بصحيح او خطأ على العبارة التالية",خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV04_Q_12,"أجب بصحيح او خطأ على العبارة التالية:عند إجراء اختبار بقياس حدة البصر ، يبدأ المربي بالسطر المقابل لـ 4/10، ثم يواصل تدريجياً سطراً سطراً، باتجاه خط 10/10 من المقدر أن يتم التحقق من صحة السطر عندما يقرأ الموضوع بشكل صحيح ما لا يقل عن 3 أحرف ""C"" من أصل 5",خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV04_Q_13,"أجب بصحيح او خطأ على العبارة التالية:في نهاية هذا الإجراء يجب على المربي أن يحيل الطفل الذي يحصل على حدة بصر تساوي 5/10 في عين واحدة على الأقل، للفحص من قبل الطبيب وذلك من أجل التشخيص .",صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV04_Q_14,"أجب بصحيح او خطأ على العبارة التالية:إذا قرأ الطفل السطر 4 بشكل صحيح ولكن في السطر 5 يقرأ E فقط، فإن حدة البصر لديه ستكون 4/10.",صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
FMPS_C025,الصحة ورفاه الطفل,توجيهات و إرشادات خاصة بطب العيون,FMPS_C025_V05,https://drive.google.com/file/d/1nL2HmaZfMm13B-CE7v76gc--P5LiR8Bw/view?usp=drive_link,FMPS_C025_QV05,FMPS_C025_QV05_Q_1,"أجب بصحيح او خطأ على التعريف التالي:يمكن للمربي استخدام حرف ""E"" كبير مرسوم على ورقة ، والطلب من الطفل وضعه كما يراه على مقياس
 ’ سنيلين’ ‘Snellen’ . و من الضروري مراقبته بعناية أثناء القراءة للتأكد من أنه لا يحاول ""الغش"" باستخدام العين المغطاة.",صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV05_Q_2,أجب بصحيح او خطأ على العبارة التالية :للحفاظ على الصحة العامة للطفل و حاسة بصره يجب على المربي القيام بإرشادات تحسيسية وتوعيته حول أهمية تناول الخضر و الفواكه .,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV05_Q_3,"من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:توجد عدة جوانب أساسية تساهم في الحفاظ على صحة الطفل العامة و حاسة بصره من بينها ان يقوم المربي ب :1)التواصل الفعال مع الاباء ،
  2)توعية الاباء بأهمية الحفاظ على نظام غذائي صحي ومتوازن لأطفالهم 
  3)محاولة طمأنة الاطفال لتحسيسهم بالأمان وعدم الخوف
 4)ارشاد الاباء للقيام بإعداد اطعمة متوازنة تحتوي على كمية كافية و وفيرة من الفيتامينات
  5)إخبار الإدارة حتى يتم إخبار ولي الأمر إذا استدعى الأمر نقله إلى المستشفى",التواصل الفعال مع الاباء,TRUE,توعية الاباء بأهمية الحفاظ على نظام غذائي صحي ومتوازن لأطفالهم,TRUE,ارشاد الاباء للقيام بإعداد اطعمة متوازنة تحتوي على كمية كافية و وفيرة من الفيتامينات,TRUE,محاولة طمأنة الاطفال لتحسيسهم بالأمان وعدم الخوف,FALSE,إخبار الإدارة حتى يتم إخبار ولي الأمر إذا استدعى الأمر نقله إلى المستشفى,FALSE,,,,,,,,,,
,,,,,,FMPS_C025_QV05_Q_4,أجب بصحيح او خطأ على العبارة التالية:يجب على المربي ان يقوم بتوعية الأطفال حول أهمية تجنب فرك العين لتفادي خطر تشوه القرنية على المدى الطويل.,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV05_Q_5,"أجب بصحيح او خطأ علىالعبارة التالية :فيتامين سي C ، يحمي العدسة من إعتام عدسة العين ويوجد بشكل رئيسي في الحمضيات والفلفل.",صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV05_Q_6,أجب بصحيح على ما يلي:نقص فيتامين أA : قد يؤدي الى اصابات عند الأطفال مثل : الإصابة بالعمى و الحمى و الزكام,خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV05_Q_7,"من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:الزنك يمنع ظهور الضمر البقعي، ويوجد في :1)حليب الأم،
 2)الحمضيات
  3)خبز القمح الكامل، 
 4)الحلوة 
 5)دقيق الشوفان، 
 6)الكيوي
 7)صفار البيض،","حليب الأم،",TRUE,"خبز القمح الكامل،",TRUE,"دقيق الشوفان،",TRUE,"صفار البيض،",TRUE,الحمضيات,FALSE,الحلوة,FALSE,الكيوي,FALSE,,,,,,
FMPS_C025,الصحة ورفاه الطفل,طب الأسنان,FMPS_C025_V06,https://drive.google.com/file/d/1T4zBxG07CgaZ5jShPKl7h9vL78gioHZh/view?usp=drive_link,FMPS_C025_QV06,FMPS_C025_QV06_Q_1,"أجب بصحيح او خطأ على العبارة التالية :تخصص طب الأسنان ، يهتم بالوقاية والعلاج من الأمراض التي تصيب الأسنان: منها تقويم الأسنان .",صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV06_Q_2,"أجب بصحيح او خطأ على العبارة التالية : من بين العلامات التي تدل على تلون أو تصبغ السن ، تواجد ثقب عميق داخل السن لونه ابيض أسود او بني، ويمكن ان يتواجد في أي جانب من جوانب السن، وإن لم تتم معالجته يمكن أن تنتج عنه مضاعفات.",خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV06_Q_3,"من بين العلامات التالية، حدد تلك التي تبدو لك صحيحة:هناك أعراض وعلامات تظهر على الأطفال و تساعد المربي على التعرف على الحالات المرضية الخاصة بطب الأسنان مثل :1 )ظهور تسوس الأسنان .
 2)انتفاخ اللسان 
 3)ظهور ثقب في الأسنان بالإضافة إلى ظهور بقع سوداء، بنية أو بيضاء
 4)ظهور خراجا
 5)ظهور حمى على مستوى الفم",ظهور تسوس الأسنان .,TRUE,"ظهور ثقب في الأسنان بالإضافة إلى ظهور بقع سوداء، بنية أو بيضاء",TRUE,ظهور خراجا,TRUE,انتفاخ اللسان,FALSE,ظهور حمى على مستوى الفم,FALSE,,,,,,,,,,
,,,,,,FMPS_C025_QV06_Q_4,"أجب بصحيح او خطأ على العبارة التالية:التسوس يؤدي إلى مضاعفات حادة يمكن أن تؤثر على القلب، و قد تؤثر أيضا على: 
 
 - المسار الدراسي للطفل و حياته الشخصية",صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV06_Q_5,"أجب بصحيح او خطأ على العبارة التالية:يمكن التعرف على مكان السن الدائم عند الطفل، من خلال العد من السن رقم 2 الى السن رقم 7 . ويعتبر السن رقم 7 هو سن دائم لن يتغير بعد ذلك وتبدأ الاسنان الدائمة بالظهور ابتداء من 6 سنوات .",خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV06_Q_6,"حدد الأعراض التي تبدو لك صحيحة اثناء ظهور الاسنان الدائمة لدى الطفل:عند بدأ الاسنان الدائمة بالظهور تبدأ كذلك مجموعة من الأعراض في الظهور من بينها : 1)حمى خفيفة
 2)آلام على مستوى الفك وصعوبة مضغ الطعام 
 3)آلام في البطن
 4)التهاب وتورم اللثة في مكان ظهور السن . 
 5) آلام في الاذنين",حمى خفيفة,TRUE,آلام على مستوى الفك وصعوبة مضغ الطعام,TRUE,التهاب وتورم اللثة في مكان ظهور السن .,TRUE,آلام في البطن,FALSE,آلام في الاذنين,FALSE,,,,,,,,,,
,,,,,,FMPS_C025_QV06_Q_7,أجب بصحيح او خطأ على العبارة التالية:يمكن للمربي ان يقترح على الطفل نشاطا على التربية الصحية مثل : نشاط تنظيف الأسنان وذلك بغية توعيته وتحسيسه بأهمية تنظيف الأسنان بالطريقة الصحيحة .,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV06_Q_8,"أجب بصحيح او خطأ على الخطوات التالية:للقيام بنشاط تنظيف الأسنان يجب على الأطفال القيام ب:-تعقيم الاسطح 
 -وضع قفازات 
 -استعمال منادل مبلّلة بالكحول
 -تبليل فرشاة الأسنان بالماء
 -وضع معجون الأسنان على فرشاة الأسنان
 -تنظيف أسطح الأسنان الداخلية والخارجية
 -تنظيف اللسان لإزالة البكتيريا",خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
FMPS_C026,المهارات الحياتية والممارسات المهنية لمربي التعليم الاولي,المهارات الحياتية و التواصل الفعال,FMPS_C026_V01,https://drive.google.com/file/d/19OPscBeKTayLCHO3ZR3NQbHypku6Ymxm/view?usp=drive_link,FMPS_C026_QV01,FMPS_C026_QV01_Q_1,"إختر من بين العبارات المقترحة، تلك التي تبدو لك صحيحة:تشمل المهارات الحياتية مجموعة من القدرات الاجتماعية والعاطفية التي تمكن الفرد من:1) التشبث بالقيم والسلوك
 2) التفاعل بفعالية مع الآخرين، 
 3) التشبث بالمعتقدات
 4) إدارة ضغوط الحياة بشكل إيجابي.
 5) اتخاذ القرارات الصائبة","التفاعل بفعالية مع الآخرين،",TRUE,إدارة ضغوط الحياة بشكل إيجابي.,TRUE,اتخاذ القرارات الصائبة,TRUE,التشبث بالقيم والسلوك,FALSE,التشبث بالمعتقدات,FALSE,,,,,,,,,,
,,,,,,FMPS_C026_QV01_Q_2,"أجب بصحيح او خطأ على العبارة الموالية:المهارات الحياتية هي أحد الركائز الأساسية، التي تساهم في بناء شخصية ثابتة لدى الفرد.",صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C026_QV01_Q_3,أجب بصحيح او خطأ على التعريف التالي:إتباعا لمنظمة اليونسكو فالمهارات الحياتية هي : مجموعة من القدرات المعرفية و الشخصية والاجتماعية و السلوكية التي تساعد الأشخاص على التفكير بطريقة نقدية وإبداعية.,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C026_QV01_Q_4,"إختر من بين العبارات المقترحة، تلك التي تبدو لك صحيحة:المهارات الحياتية تساعد الأشخاص على: 1) الاعتماد الدائم على الاقران لمواجهة حياتهم الشخصية وإدارتها بشكل سليم. 
 2) التعامل بفاعلية مع متطلبات وتحديات الحياة اليومية
 3) اتخاذ قرارات مدروسة وسلمية
 4) حل المشكلات بشكل مؤقت 
 5) التفكير بطريقة نقدية وإبداعية 
 6) التواصل بفاعلية 
 7) عدم التعاطف مع الأخرين بشكل كلي",التعامل بفاعلية مع متطلبات وتحديات الحياة اليومية,TRUE,اتخاذ قرارات مدروسة وسلمية,TRUE,التفكير بطريقة نقدية وإبداعية,TRUE,التواصل بفاعلية,TRUE,الاعتماد الدائم على الاقران لمواجهة حياتهم الشخصية وإدارتها بشكل سليم.,FALSE,حل المشكلات بشكل مؤقت,FALSE,عدم التعاطف مع الأخرين بشكل كلي,FALSE,,,,,,
